,Completed
720575941400934691,True
720575941400945955,True
720575941400947747,True
720575941400948515,True
720575941400949539,True
720575941400967459,True
720575941400967715,True
720575941400971555,True
720575941400978211,True
720575941400987427,True
720575941400989219,True
720575941400991011,True
720575941400992803,True
720575941400997411,True
720575941401013539,True
720575941401022755,True
720575941401030179,True
720575941401056291,True
720575941401059619,True
720575941401067043,True
720575941401068835,True
720575941401071139,True
720575941401072675,True
720575941401075747,True
720575941401076003,True
720575941401077795,True
720575941401079843,True
720575941401083171,True
720575941401084451,True
720575941401093155,True
720575941401095203,True
720575941401098275,True
720575941401148707,True
720575941401153571,True
720575941401180707,True
720575941401190691,True
720575941401202467,True
720575941401204515,True
720575941401207075,True
720575941401218339,True
720575941401219619,True
720575941401220387,True
720575941401227299,True
720575941401227811,True
720575941401231907,True
720575941401253155,True
720575941401260579,True
720575941401263907,True
720575941401275939,True
720575941401278243,True
720575941401279011,True
720575941401286179,True
720575941401295139,True
720575941401303587,True
720575941401316387,True
720575941401318179,True
720575941401329699,True
720575941401338403,True
720575941401343011,True
720575941401346339,True
720575941401359395,True
720575941401375011,True
720575941401382435,True
720575941401383971,True
720575941401391139,True
720575941401416483,True
720575941401437987,True
720575941401441059,True
720575941401446179,True
720575941401448483,True
720575941401454883,True
720575941401456931,True
720575941401466147,True
720575941401466659,True
720575941401477667,True
720575941401486371,True
720575941401489187,True
720575941401496867,True
720575941401505059,True
720575941401508131,True
720575941401510691,True
720575941401511715,True
720575941401511971,True
720575941401516067,True
720575941401517859,True
720575941401518115,True
720575941401518371,True
720575941401519907,True
720575941401522467,True
720575941401525539,True
720575941401526307,True
720575941401528099,True
720575941401538851,True
720575941401552163,True
720575941401556771,True
720575941401571107,True
720575941401573295,True
720575941401579555,True
720575941401594659,True
720575941401609251,True
720575941401609507,True
720575941401613091,True
720575941401627427,True
720575941401636131,True
720575941401637923,True
720575941401643299,True
720575941401644067,True
720575941401648419,True
720575941401655075,True
720575941401656355,True
720575941401657123,True
720575941401672739,True
720575941401676579,True
720575941401686563,True
720575941401690403,True
720575941401704483,True
720575941401710883,True
720575941401716003,True
720575941401722147,True
720575941401724707,True
720575941401735203,True
720575941401738787,True
720575941401753379,True
720575941401753635,True
720575941401760803,True
720575941401761315,True
720575941401766435,True
720575941401772067,True
720575941401773091,True
720575941401775651,True
720575941401776931,True
720575941401778211,True
720575941401780003,True
720575941401782307,True
720575941401783587,True
720575941401786403,True
720575941401795107,True
720575941401795619,True
720575941401812771,True
720575941401813027,True
720575941401814307,True
720575941401815331,True
720575941401832739,True
720575941401838627,True
720575941401840675,True
720575941401843747,True
720575941401852963,True
720575941401861923,True
720575941401862947,True
720575941401901347,True
720575941401901859,True
720575941401905699,True
720575941401905955,True
720575941401913635,True
720575941401915939,True
720575941401917987,True
720575941401918499,True
720575941401918755,True
720575941401933347,True
720575941401942051,True
720575941401948195,True
720575941401954339,True
720575941401960483,True
720575941401960600,True
720575941401962787,True
720575941401964579,True
720575941401974051,True
720575941401981475,True
720575941401982499,True
720575941401984291,True
720575941401991715,True
720575941401992739,True
720575941401994275,True
720575941402002467,True
720575941402006563,True
720575941402006819,True
720575941402007331,True
720575941402014243,True
720575941402014499,True
720575941402017571,True
720575941402023280,True
720575941402027043,True
720575941402030115,True
720575941402032240,True
720575941402036515,True
720575941402045987,True
720575941402049059,True
720575941402049904,True
720575941402058608,True
720575941402059632,True
720575941402060835,True
720575941402062115,True
720575941402069283,True
720575941402069539,True
720575941402070307,True
720575941402071408,True
720575941402073635,True
720575941402077987,True
720575941402080291,True
720575941402084643,True
720575941402085155,True
720575941402085744,True
720575941402086000,True
720575941402086768,True
720575941402088304,True
720575941402089251,True
720575941402089763,True
720575941402090787,True
720575941402091043,True
720575941402095651,True
720575941402096931,True
720575941402098723,True
720575941402106403,True
720575941402112547,True
720575941402127907,True
720575941402129008,True
720575941402133027,True
720575941402135075,True
720575941402135587,True
720575941402136944,True
720575941402139939,True
720575941402143779,True
720575941402153507,True
720575941402157859,True
720575941402163824,True
720575941402165795,True
720575941402168611,True
720575941402175011,True
720575941402186608,True
720575941402188400,True
720575941402201123,True
720575941402202147,True
720575941402204195,True
720575941402206499,True
720575941402207779,True
720575941402216995,True
720575941402225008,True
720575941402226211,True
720575941402227568,True
720575941402233968,True
720575941402234915,True
720575941402239344,True
720575941402241827,True
720575941402248739,True
720575941402257699,True
720575941402258211,True
720575941402265891,True
720575941402278691,True
720575941402279971,True
720575941402292003,True
720575941402294051,True
720575941402301731,True
720575941402302320,True
720575941402304291,True
720575941402307363,True
720575941402310947,True
720575941402312227,True
720575941402321699,True
720575941402329379,True
720575941402332195,True
720575941402338595,True
720575941402339363,True
720575941402357027,True
720575941402359331,True
720575941402368112,True
720575941402370851,True
720575941402372131,True
720575941402373155,True
720575941402374179,True
720575941402375459,True
720575941402383907,True
720575941402384675,True
720575941402391075,True
720575941402393123,True
720575941402398243,True
720575941402398832,True
720575941402399267,True
720575941402400803,True
720575941402405923,True
720575941402410352,True
720575941402413603,True
720575941402414115,True
720575941402414371,True
720575941402417776,True
720575941402428451,True
720575941402430499,True
720575941402435619,True
720575941402436899,True
720575941402437155,True
720575941402439971,True
720575941402440995,True
720575941402442531,True
720575941402456355,True
720575941402468899,True
720575941402474352,True
720575941402486563,True
720575941402503459,True
720575941402511984,True
720575941402513776,True
720575941402532464,True
720575941402543728,True
720575941402595184,True
720575941402602528,True
720575941402615408,True
720575941402656880,True
720575941402677360,True
720575941402679920,True
720575941402690160,True
720575941402696048,True
720575941402707312,True
720575941402749552,True
720575941402754416,True
720575941402782576,True
720575941402787184,True
720575941402863216,True
720575941402863728,True
720575941402864240,True
720575941402867312,True
720575941402877040,True
720575941402889840,True
720575941402891376,True
720575941402892400,True
